0,-2.4518,0,0
0,-2.4521,0,0
0,-2.4523,0,0
0,-2.4526,0,0
0,-2.4529,0,0
0,-2.4532,0,0
0,-2.4535,0,0
0,-2.4537,0,0
0,-2.454,0,0
0,-2.4543,0,0
0,-2.4546,0,0
0,-2.4549,0,0
0,-2.4551,0,0
0,-2.4554,0,0
0,-2.4557,0,0
0,-2.456,0,0
0,-2.4563,0,0
0,-2.4566,0,0
1.16E-05,-2.4568,0,0
7.94E-05,-2.4571,0,0
0.00014725,-2.4574,0,0
0.00021511,-2.4577,0,0
0.000283,-2.458,0,0
0.00035092,-2.4582,0,0
0.00041886,-2.4585,0,0
0.00048682,-2.4588,0,0
0.00055481,-2.4591,0,0
0.00062283,-2.4594,0,0
0.00069087,-2.4596,0,0
0.00075893,-2.4599,0,0
0.00082703,-2.4602,0,0
0.00089514,-2.4605,0,0
0.00096328,-2.4608,0,0
0.0010314,-2.461,0,0
0.0010996,-2.4613,0,0
0.0011679,-2.4616,0,0
0.0012361,-2.4619,0,0
0.0013044,-2.4622,0,0
0.0014953,-2.4625,0,0
0.0017367,-2.4627,0,0
0.0019781,-2.463,0,0
0.0022196,-2.4633,0,0
0.0024611,-2.4636,0,0
0.0027028,-2.4639,0,0
0.0029446,-2.4642,0,0
0.0031864,-2.4644,0,0
0.0034284,-2.4647,0,0
0.0036704,-2.465,0,0
0.0039125,-2.4653,0,0
0.0041547,-2.4656,0,0
0.004397,-2.4658,0,0
0.0046394,-2.4661,0,0
0.0048819,-2.4664,0,0
0.0051245,-2.4667,0,0
0.0053671,-2.467,0,0
0.0056099,-2.4673,0,0
0.0058527,-2.4675,0,0
0.0060956,-2.4678,0,0
0.0064943,-2.4681,0,0
0.006964,-2.4684,0,0
0.007434,-2.4687,0,0
0.0079042,-2.469,0,0
0.0083746,-2.4692,0,0
0.0088452,-2.4695,0,0
0.0093161,-2.4698,0,0
0.0097872,-2.4701,0,0
0.010259,-2.4704,0,0
0.01073,-2.4707,0,0
0.011202,-2.4709,0,0
0.011674,-2.4712,0,0
0.012146,-2.4715,0,0
0.012619,-2.4718,0,0
0.013091,-2.4721,0,0
0.013564,-2.4724,0,0
0.014037,-2.4727,0,0
0.014511,-2.4729,0,0
0.014984,-2.4732,0,0
0.015458,-2.4735,0,0
0.015969,-2.4738,0,0
0.01672,-2.4741,0,0
0.017472,-2.4744,0,0
0.018224,-2.4746,0,0
0.018976,-2.4749,0,0
0.019729,-2.4752,0,0
0.020482,-2.4755,0,0
0.021235,-2.4758,0,0
0.021989,-2.4761,0,0
0.022743,-2.4764,0,0
0.023497,-2.4766,0,0
0.024252,-2.4769,0,0
0.025007,-2.4772,0,0
0.025762,-2.4775,0,0
0.026518,-2.4778,0,0
0.027274,-2.4781,0,0
0.02803,-2.4784,0,0
0.028786,-2.4786,0,0
0.029543,-2.4789,0,0
0.0303,-2.4792,0,0
0.031058,-2.4795,0,0
0.031845,-2.4798,0,0
0.032927,-2.4801,0,0
0.03401,-2.4804,0,0
0.035094,-2.4806,0,0
0.036178,-2.4809,0,0
0.037263,-2.4812,0,0
0.038347,-2.4815,0,0
0.039433,-2.4818,0,0
0.040519,-2.4821,0,0
0.041605,-2.4824,0,0
0.042691,-2.4826,0,0
0.043778,-2.4829,0,0
0.044866,-2.4832,0,0
0.045953,-2.4835,0,0
0.047042,-2.4838,0,0
0.04813,-2.4841,0,0
0.049219,-2.4844,0,0
0.050309,-2.4847,0,0
0.051399,-2.4849,0,0
0.052489,-2.4852,0,0
0.053579,-2.4855,0,0
0.05467,-2.4858,0,0
0.055968,-2.4861,0,0
0.057429,-2.4864,0,0
0.058891,-2.4867,0,0
0.060353,-2.487,0,0
0.061816,-2.4872,0,0
0.063279,-2.4875,0,0
0.064742,-2.4878,0,0
0.066207,-2.4881,0,0
0.067671,-2.4884,0,0
0.069137,-2.4887,0,0
0.070602,-2.489,0,0
0.072068,-2.4893,0,0
0.073535,-2.4895,0,0
0.075002,-2.4898,-1.916,0
0.07647,-2.4901,-1.9159,0
0.077938,-2.4904,-1.9158,0
0.079407,-2.4907,-1.9157,0
0.080876,-2.491,-1.9156,0
0.082345,-2.4913,-1.9156,0
0.083815,-2.4916,-1.9155,0
0.085285,-2.4919,-1.9154,0
0.086756,-2.4921,-1.9153,0
0.088453,-2.4924,-1.9152,0
0.090337,-2.4927,-1.9151,0
0.09222,-2.493,-1.915,0
0.094105,-2.4933,-1.9149,0
0.09599,-2.4936,-1.9148,0
0.097875,-2.4939,-1.9147,0
0.099761,-2.4942,-1.9146,0
0.10165,-2.4945,-1.9146,0
0.10354,-2.4947,-1.9145,0
0.10542,-2.495,-1.9144,0
0.10731,-2.4953,-1.9143,0
0.1092,-2.4956,-1.9142,0
0.11109,-2.4959,-1.9141,0
0.11298,-2.4962,-1.914,0
0.11487,-2.4965,-1.9139,0
0.11676,-2.4968,-1.9138,0
0.11865,-2.4971,-1.9137,0
0.12054,-2.4974,-1.9136,0
0.12244,-2.4976,-1.9135,0
0.12433,-2.4979,-1.9134,0
0.12622,-2.4982,-1.9133,0
0.12812,-2.4985,-1.913,0
0.13004,-2.4988,-1.9126,0
0.13239,-2.4991,-1.9123,0
0.13472,-2.4994,-1.9119,0
0.137,-2.4997,-1.9116,0
0.13928,-2.5001,-1.9113,0
0.14155,-2.5004,-1.911,0
0.14383,-2.5007,-1.9107,0
0.14611,-2.5011,-1.9104,0
0.14839,-2.5014,-1.9101,0
0.15067,-2.5017,-1.9097,0
0.15295,-2.5021,-1.9094,0
0.15523,-2.5024,-1.9091,0
0.15751,-2.5027,-1.9088,0
0.15979,-2.5031,-1.9085,0
0.16207,-2.5034,-1.9082,0
0.16435,-2.5037,-1.9078,0
0.16664,-2.5041,-1.9075,0
0.16892,-2.5044,-1.9072,0
0.1712,-2.5048,-1.9069,0
0.17349,-2.5051,-1.9066,0
0.17577,-2.5054,-1.9062,0
0.17802,-2.5058,-1.9059,0
0.18013,-2.5062,-1.9057,0
0.18229,-2.5067,-1.9055,0
0.18489,-2.5071,-1.9053,0
0.18748,-2.5076,-1.9051,0
0.19008,-2.508,-1.9048,0
0.19267,-2.5085,-1.9046,0
0.19527,-2.5089,-1.9044,0
0.19787,-2.5094,-1.9042,0
0.20046,-2.5098,-1.9039,0
0.20306,-2.5103,-1.9037,0
0.20566,-2.5107,-1.9034,0
0.20826,-2.5112,-1.9029,0
0.21086,-2.5116,-1.9024,0
0.21346,-2.5121,-1.9019,0
0.21606,-2.5125,-1.9014,0
0.21866,-2.513,-1.9009,0
0.22126,-2.5134,-1.9004,0
0.22386,-2.5139,-1.8998,0
0.22646,-2.5143,-1.8993,0
0.22889,-2.5149,-1.8989,0
0.23126,-2.5155,-1.8986,0
0.23363,-2.5161,-1.8982,0
0.23599,-2.5167,-1.8978,0
0.23836,-2.5173,-1.8974,0
0.24073,-2.5179,-1.8971,0
0.24347,-2.5185,-1.8967,0
0.24637,-2.5191,-1.8963,0
0.24926,-2.5197,-1.8959,0
0.25215,-2.5203,-1.8955,0
0.25505,-2.5209,-1.8952,0
0.25794,-2.5215,-1.8948,0
0.26084,-2.5221,-1.8944,0
0.26373,-2.5227,-1.894,0
0.26663,-2.5233,-1.8936,0
0.26952,-2.5239,-1.8933,0
0.27242,-2.5245,-1.8929,0
0.27532,-2.5251,-1.8925,0
0.27821,-2.5257,-1.8921,0
0.28111,-2.5263,-1.8917,0
0.28381,-2.527,-1.8914,0
0.28642,-2.5278,-1.8912,0
0.28903,-2.5285,-1.891,0
0.29164,-2.5293,-1.8908,0
0.29425,-2.5301,-1.8906,0
0.29686,-2.5309,-1.8903,0
0.29947,-2.5317,-1.8898,0
0.30208,-2.5324,-1.8893,0
0.3047,-2.5332,-1.8887,0
0.30731,-2.534,-1.8882,0
0.31041,-2.5348,-1.8877,0
0.31358,-2.5356,-1.8872,0
0.31675,-2.5363,-1.8867,0
0.31992,-2.5371,-1.8861,0
0.3231,-2.5379,-1.8856,0
0.32627,-2.5387,-1.8851,0
0.32944,-2.5395,-1.8846,0
0.33261,-2.5402,-1.884,0
0.33579,-2.541,-1.8835,0
0.33896,-2.5418,-1.883,0
0.34209,-2.5426,-1.8825,0
0.34492,-2.5436,-1.8821,0
0.34776,-2.5446,-1.8818,0
0.3506,-2.5456,-1.8815,0
0.35344,-2.5466,-1.8811,0
0.35628,-2.5476,-1.8808,0
0.35912,-2.5486,-1.8805,0
0.36196,-2.5496,-1.8801,0
0.3648,-2.5506,-1.8798,0
0.36764,-2.5516,-1.8794,0
0.37048,-2.5525,-1.8791,0
0.37332,-2.5535,-1.8788,0
0.37617,-2.5545,-1.8784,0
0.37901,-2.5555,-1.8781,0
0.38219,-2.5565,-1.8777,0
0.38562,-2.5575,-1.8774,0
0.38904,-2.5585,-1.877,0
0.39247,-2.5595,-1.8767,0
0.3959,-2.5605,-1.8764,0
0.39932,-2.5615,-1.876,0
0.40274,-2.5625,-1.8756,0
0.40615,-2.5635,-1.8749,0
0.40919,-2.5647,-1.8745,0
0.41223,-2.566,-1.8741,0
0.41527,-2.5672,-1.8736,0
0.41831,-2.5684,-1.8732,0
0.42135,-2.5697,-1.8728,0
0.42439,-2.5709,-1.8723,0
0.42743,-2.5721,-1.8719,0
0.43047,-2.5734,-1.8714,0
0.43351,-2.5746,-1.871,0
0.43654,-2.5758,-1.8706,0
0.43958,-2.5771,-1.8701,0
0.44262,-2.5783,-1.8697,0
0.44565,-2.5796,-1.8692,0
0.44869,-2.5808,-1.8688,0
0.45172,-2.582,-1.8683,0
0.45476,-2.5833,-1.8679,0
0.45779,-2.5845,-1.8674,0
0.4612,-2.5857,-1.867,0
0.46485,-2.587,-1.8665,0
0.46849,-2.5882,-1.8661,0
0.47213,-2.5895,-1.8656,0
0.4756,-2.5908,-1.8653,0
0.47882,-2.5923,-1.8651,0
0.48204,-2.5938,-1.8649,0
0.48526,-2.5953,-1.8647,0
0.48848,-2.5968,-1.8645,0
0.4917,-2.5983,-1.8643,0
0.49492,-2.5998,-1.8641,0
0.49814,-2.6013,-1.8639,0
0.50136,-2.6028,-1.8637,0
0.50458,-2.6043,-1.8635,0
0.50781,-2.6058,-1.8633,0
0.51103,-2.6073,-1.8631,0
0.51425,-2.6089,-1.8629,0
0.51747,-2.6104,-1.8626,0
0.52069,-2.6119,-1.8623,0
0.52391,-2.6134,-1.8619,0
0.52713,-1.8615,-2.6149,0
0.53035,-1.8612,-2.6164,0
0.53358,-1.8608,-2.6179,0
0.5368,-1.8605,-2.6194,0
0.54002,-1.8601,-2.6209,0
0.54325,-1.8597,-2.6224,0
0.54683,-1.8594,-2.624,0
0.55022,-1.8594,-2.6258,0
0.55361,-1.8593,-2.6276,0
0.55701,-1.8592,-2.6294,0
0.5604,-1.8591,-2.6312,0
0.56379,-1.8591,-2.633,0
0.56719,-1.859,-2.6348,0
0.57058,-1.8589,-2.6366,0
0.57398,-1.8588,-2.6384,0
0.57737,-1.8588,-2.6402,0
0.58077,-1.8587,-2.642,0
0.58416,-1.8586,-2.6438,0
0.58756,-1.8585,-2.6456,0
0.59096,-1.8585,-2.6474,0
0.59436,-1.8584,-2.6492,0
0.59776,-1.8583,-2.651,0
0.60116,-1.8582,-2.6528,0
0.60456,-1.8581,-2.6546,0
0.60796,-1.858,-2.6564,0
0.61136,-1.858,-2.6582,0
0.61477,-1.8579,-2.66,0
0.61817,-1.8578,-2.6618,0
0.62158,-1.8577,-2.6636,0
0.6247,-1.8578,-2.6656,0
0.6276,-1.858,-2.6677,0
0.63051,-1.8582,-2.6699,0
0.63342,-1.8584,-2.672,0
0.63698,-1.8587,-2.6741,0
0.64054,-1.8589,-2.6762,0
0.64411,-1.8591,-2.6783,0
0.64767,-1.8593,-2.6805,0
0.65123,-1.8596,-2.6826,0
0.6548,-1.8598,-2.6847,0
0.65836,-1.86,-2.6868,0
0.66193,-1.8603,-2.6889,0
0.6655,-1.8605,-2.6911,0
0.66907,-1.8607,-2.6932,0
0.67264,-1.8609,-2.6953,0
0.67621,-1.8612,-2.6974,0
0.67978,-1.8614,-2.6996,0
0.68336,-1.8616,-2.7017,0
0.68694,-1.8619,-2.7038,0
0.69051,-1.8621,-2.7059,0
0.6941,-1.8622,-2.7081,0
0.69768,-1.8624,-2.7102,0
0.70126,-1.8626,-2.7123,0
0.70465,-1.8628,-2.7146,0
0.7077,-1.8634,-2.717,0
0.71075,-1.8639,-2.7195,0
0.7138,-1.8644,-2.722,0
0.71685,-1.8649,-2.7244,0
0.71991,-1.8654,-2.7269,0
0.72297,-1.8659,-2.7294,0
0.72602,-1.8664,-2.7318,0
0.72927,-1.8669,-2.7343,0
0.733,-1.8675,-2.7367,0
0.73673,-1.868,-2.7392,0
0.74047,-1.8685,-2.7417,0
0.7442,-1.869,-2.7442,0
0.74794,-1.8696,-2.7466,0
0.75168,-1.8701,-2.7491,0
0.75542,-1.8706,-2.7516,0
0.75916,-1.8711,-2.754,0
0.76291,-1.8717,-2.7565,0
0.76666,-1.8722,-2.759,0
0.77041,-1.8727,-2.7614,0
0.77416,-1.8732,-2.7639,0
0.77791,-1.8737,-2.7664,0
0.78167,-1.8741,-2.7689,0
0.78543,-1.8745,-2.7713,0
0.78883,-1.8752,-2.774,0
0.79202,-1.8759,-2.7769,0
0.79521,-1.8767,-2.7797,0
0.7984,-1.8775,-2.7825,0
0.8016,-1.8783,-2.7854,0
0.8048,-1.8791,-2.7882,0
0.808,-1.8798,-2.791,0
0.8112,-1.8806,-2.7938,0
0.8144,-1.8814,-2.7967,0
0.81761,-1.8822,-2.7995,0
0.82082,-1.883,-2.8024,0
0.82403,-1.8838,-2.8052,0
0.82725,-1.8846,-2.808,0
0.83064,-1.8854,-2.8109,0
0.83418,-1.8862,-2.8137,0
0.83772,-1.887,-2.8165,0
0.84127,-1.8878,-2.8193,0
0.84481,-1.8886,-2.8221,0
0.84836,-1.8894,-2.8249,0
0.85192,-1.8902,-2.8277,0
0.85547,-1.891,-2.8305,0
0.85903,-1.8918,-2.8333,0
0.8626,-1.8924,-2.8361,0
0.86616,-1.8929,-2.8389,0
0.8695,-1.8935,-2.8418,0
0.87246,-1.8944,-2.845,0
0.87542,-1.8953,-2.8482,0
0.87838,-1.8962,-2.8513,0
0.88135,-1.897,-2.8545,0
0.88431,-1.8979,-2.8577,0
0.88728,-1.8988,-2.8609,0
0.89026,-1.8997,-2.864,0
0.89323,-1.9006,-2.8672,0
0.89621,-1.9015,-2.8704,0
0.8992,-1.9024,-2.8735,0
0.90222,-1.9033,-2.8766,0
0.90524,-1.9042,-2.8796,0
0.90827,-1.9051,-2.8827,0
0.9113,-1.906,-2.8857,0
0.91433,-1.9069,-2.8888,0
0.91736,-1.9079,-2.8919,0
0.9204,-1.9088,-2.8949,0
0.92344,-1.9097,-2.898,0
0.92648,-1.9106,-2.9011,0
0.92953,-1.9115,-2.9041,0
0.93258,-1.9124,-2.9072,0
0.93564,-1.9134,-2.9103,0
0.93869,-1.9143,-2.9133,0
0.94175,-1.9152,-2.9164,0
0.94443,-1.9164,-2.9197,0
0.94684,-1.9178,-2.9232,0
0.94926,-1.9192,-2.9266,0
0.95168,-1.9206,-2.9301,0
0.9541,-1.922,-2.9335,0
0.95652,-1.9234,-2.9368,0
0.95898,-1.9248,-2.9401,0
0.96156,-1.9262,-2.9434,0
0.96414,-1.9276,-2.9467,0
0.96673,-1.929,-2.95,0
0.96932,-1.9304,-2.9534,0
0.97191,-1.9318,-2.9567,0
0.97451,-1.9332,-2.96,0
0.9771,-1.9347,-2.9633,0
0.97971,-1.9361,-2.9666,0
0.98231,-1.9375,-2.97,0
0.98492,-1.939,-2.9733,0
0.98753,-1.9404,-2.9766,0
0.99015,-1.9418,-2.9799,0
0.99277,-1.9433,-2.9832,0
0.99539,-1.9447,-2.9866,0
0.99802,-1.9462,-2.9899,0
1.0006,-1.9469,-2.9932,0
1.0033,-1.9477,-2.9965,0
1.0059,-1.9484,-2.9997,0
1.0083,-1.9493,-3.0029,0
1.0103,-1.9505,-3.0065,0
1.0123,-1.9518,-3.01,0
1.0145,-1.953,-3.0136,0
1.0168,-1.9542,-3.0171,0
1.019,-1.9554,-3.0207,0
1.0212,-1.9567,-3.0242,0
1.0235,-1.9579,-3.0278,0
1.0257,-1.9591,-3.0314,0
1.028,-1.9604,-3.0349,0
1.0302,-1.9616,-3.0385,0
1.0325,-1.9628,-3.0421,0
1.0347,-1.964,-3.0456,0
1.037,-1.9652,-3.0492,0
1.0392,-1.9665,-3.0528,0
1.0415,-1.9677,-3.0564,0
1.0438,-1.9689,-3.0599,0
1.0461,-1.9701,-3.0635,0
1.0483,-1.9713,-3.0671,0
1.0506,-1.9725,-3.0704,0
1.0529,-1.9737,-3.0738,0
1.0552,-1.9749,-3.0772,0
1.0575,-1.9761,-3.0805,0
1.0601,-1.9774,-3.0839,0
1.0631,-1.9786,-3.0873,0
1.0661,-1.9798,-3.0907,0
1.0687,-1.9812,-3.0943,0
1.0709,-1.9829,-3.0981,0
1.0732,-1.9846,-3.1019,0
1.0754,-1.9863,-3.1057,0
1.0777,-1.9881,-3.1095,0
1.08,-1.9898,-3.1133,0
1.0822,-1.9915,-3.1172,0
1.0845,-1.9932,-3.121,0
1.0867,-1.9949,-3.1248,0
1.089,-1.9966,-3.1286,0
1.0913,-1.9983,-3.1325,0
1.0936,-2,-3.1363,0
1.0959,-2.0018,-3.1401,0
1.0981,-2.0035,-3.1438,0
1.1004,-2.0052,-3.1474,0
1.1027,-2.0069,-3.151,0
1.105,-2.0086,-3.1546,0
1.1073,-2.0103,-3.1582,0
1.1096,-2.012,-3.1618,0
1.1119,-2.0134,-3.1654,0
1.1142,-2.0143,-3.169,0
1.1166,-2.0153,-3.1726,0
1.1189,-2.0163,-3.1762,0
1.1212,-2.0172,-3.1798,0
1.1235,-2.0182,-3.1835,0
1.1258,-2.0192,-3.1871,0
1.1281,-2.0201,-3.1907,0
1.1297,-2.0216,-3.1948,0
1.1313,-2.0231,-3.1988,0
1.1328,-2.0246,-3.2029,0
1.1344,-2.0261,-3.207,0
1.136,-2.0276,-3.2111,0
1.1375,-2.0291,-3.2151,0
1.1391,-2.0306,-3.2192,0
1.1407,-2.0321,-3.2232,0
1.1423,-2.0336,-3.227,0
1.1438,-2.0351,-3.2308,0
1.1458,-2.0366,-3.2346,0
1.1487,-2.0381,-3.2384,0
1.1516,-2.0396,-3.2422,0
1.1545,-2.041,-3.246,0
1.1575,-2.0425,-3.2499,0
1.1604,-2.044,-3.2537,0
1.1633,-2.0454,-3.2575,0
1.1663,-2.0463,-3.2613,0
1.1692,-2.0472,-3.2652,0
1.1722,-2.0481,-3.269,0
1.1752,-2.049,-3.2728,0
1.1781,-2.0499,-3.2767,0
1.1811,-2.0508,-3.2805,0
1.1841,-2.0516,-3.2844,0
1.187,-2.0525,-3.2882,0
1.19,-2.0534,-3.2921,0
1.193,-2.0543,-3.2959,0
1.1956,-2.0554,-3.3,0
1.1982,-2.0565,-3.3041,0
1.2008,-2.0577,-3.3078,0
1.2035,-2.0588,-3.3116,0
1.2061,-2.0599,-3.3154,0
1.2087,-2.0611,-3.3192,0
1.2113,-2.0622,-3.3229,0
1.214,-2.0633,-3.3267,0
1.2166,-2.0644,-3.3305,0
1.2193,-2.0656,-3.3343,0
1.2219,-2.0667,-3.3381,0
1.2245,-2.0678,-3.3419,0
1.2272,-2.0689,-3.3457,0
1.2298,-2.07,-3.3495,0
1.2325,-2.0707,-3.3533,0
1.2352,-2.0712,-3.3571,0
1.2378,-2.0717,-3.3609,0
1.2405,-2.0721,-3.3647,0
1.2432,-2.0725,-3.3685,0
1.2458,-2.073,-3.3723,0
1.2484,-2.0734,-3.3762,0
1.2511,-2.0739,-3.38,0
1.2537,-2.0744,-3.3839,0
1.2574,-2.0748,-3.3877,0
1.2614,-2.0752,-3.3913,0
1.2654,-2.0757,-3.3948,0
1.2694,-2.0761,-3.3983,0
1.2733,-2.0765,-3.4019,0
1.2773,-2.077,-3.4054,0
1.2813,-2.0774,-3.4089,0
1.2853,-2.0778,-3.4125,0
1.2893,-2.0782,-3.416,0
1.2933,-2.0786,-3.4196,0
1.2973,-2.079,-3.4231,0
1.3013,-2.0794,-3.4267,0
1.3053,-2.0798,-3.4302,0
1.3093,-2.0802,-3.4338,0
1.3134,-2.0806,-3.4373,0
1.3174,-2.081,-3.4409,0
1.3213,-2.081,-3.4445,0
1.3251,-2.0808,-3.4482,0
1.329,-2.0806,-3.4519,0
1.333,-2.0803,-3.4555,0
1.3379,-2.0801,-3.4592,0
1.3428,-2.0799,-3.4629,0
1.3477,-2.0797,-3.4666,0
1.3526,-2.0794,-3.4702,0
1.3575,-2.0792,-3.4735,0
1.3624,-2.0789,-3.4768,0
1.3673,-2.0786,-3.4802,0
1.3723,-2.0784,-3.4835,0
1.3772,-2.0781,-3.4869,0
1.3821,-2.0778,-3.4902,0
1.387,-2.0775,-3.4936,0
1.392,-2.0772,-3.4969,0
1.3969,-2.0769,-3.5003,0
1.4018,-2.0766,-3.5036,0
1.4068,-2.0763,-3.507,0
1.4115,-2.0761,-3.5105,0
1.4161,-2.076,-3.514,0
1.4208,-2.0759,-3.5176,0
1.4254,-2.0758,-3.5211,0
1.4306,-2.0757,-3.5247,0
1.4363,-2.0756,-3.5282,0
1.4421,-2.0752,-3.5318,0
1.4479,-2.0744,-3.5354,0
1.4536,-2.0735,-3.5389,0
1.4594,-2.0726,-3.5425,0
1.4652,-2.0717,-3.5461,0
1.4709,-2.0707,-3.5496,0
1.4767,-2.0698,-3.5528,0
1.4825,-2.0689,-3.556,0
1.4883,-2.0679,-3.5592,0
1.4941,-2.067,-3.5624,0
1.4999,-2.066,-3.5656,0
1.5057,-2.0651,-3.5688,0
1.5115,-2.0641,-3.5721,0
1.5167,-2.0635,-3.5756,0
1.5218,-2.0631,-3.5792,0
1.5268,-2.0627,-3.5829,0
1.5318,-2.0623,-3.5866,0
1.5369,-2.0619,-3.5902,0
1.5427,-2.0614,-3.5939,0
1.5489,-2.061,-3.5976,0
1.5552,-2.0606,-3.6012,0
1.5614,-2.0601,-3.6049,0
1.5676,-2.0596,-3.6086,0
1.5739,-2.0592,-3.6123,0
1.5801,-2.0587,-3.616,0
1.5864,-2.0582,-3.6196,0
1.5927,-2.0574,-3.6233,0
1.5989,-2.0561,-3.627,0
1.6052,-2.0548,-3.6307,0
1.6114,-2.0535,-3.6342,0
1.6177,-2.0521,-3.6375,0
1.624,-2.0508,-3.6408,0
1.6302,-2.0495,-3.6441,0
1.6365,-2.0481,-3.6475,0
1.6428,-2.0467,-3.6508,0
1.649,-2.0454,-3.6541,0
1.6553,-2.044,-3.6574,0
1.6616,-2.0426,-3.6607,0
1.6685,-2.0412,-3.6641,0
1.676,-2.0397,-3.6674,0
1.6835,-2.0383,-3.6707,0
1.6911,-2.0369,-3.6741,0
1.6986,-2.0354,-3.6774,0
1.7061,-2.0339,-3.6808,0
1.7136,-2.0325,-3.6841,0
1.7211,-2.031,-3.6875,0
1.7287,-2.0295,-3.6908,0
1.7362,-2.028,-3.6942,0
1.7437,-2.0265,-3.6975,0
1.7512,-2.0249,-3.7009,0
1.7585,-2.0236,-3.7044,0
1.7645,-2.0233,-3.7086,0
1.7706,-2.0229,-3.7128,0
1.7766,-2.0218,-3.7169,0
1.7827,-2.0206,-3.7207,0
1.7888,-2.0194,-3.7245,0
1.7948,-2.0182,-3.7283,0
1.8009,-2.017,-3.7321,0
1.8071,-2.0157,-3.7359,0
1.8144,-2.0145,-3.7397,0
1.8218,-2.0132,-3.7435,0
1.8291,-2.012,-3.7473,0
1.8364,-2.0107,-3.7511,0
1.8437,-2.0095,-3.7549,0
1.8511,-2.0082,-3.7587,0
1.8584,-2.007,-3.7625,0
1.8657,-2.0057,-3.7663,0
1.873,-2.0045,-3.7701,0
1.8803,-2.0033,-3.7739,0
1.8876,-2.002,-3.7777,0
1.8949,-2.0008,-3.7815,0
1.9022,-1.9996,-3.7853,0
1.9095,-1.9983,-3.7891,0
1.9168,-1.9971,-3.7929,0
1.9241,-1.9959,-3.7967,0
1.9314,-1.9947,-3.8005,0
1.9387,-1.9935,-3.8043,0
1.946,-1.9923,-3.8081,0
1.9533,-1.9911,-3.8115,0
1.9607,-1.9899,-3.8149,0
1.9692,-1.9882,-3.8182,0
1.9778,-1.9861,-3.8215,0
